Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,25.792917,-80.13314,RÜFÜS DU SOL,40.0,29.5,2018-06-16,Club Dance,The Fillmore Miami Beach at Jackie Gleason Theater,KovZpZAEkedA
Dance/Electronic,32.78521325,-96.80851279,The Glitch Mob,39.5,25.0,2018-06-16,Club Dance,House of Blues Dallas,KovZpZAEAF7A
Dance/Electronic,39.965803,-75.134686,Gov Ball Presents The Glitch Mob,25.0,25.0,2018-06-06,Club Dance,The Fillmore Philadelphia,KovZpZAEkteA
Dance/Electronic,34.051841,-118.267076,Louis Futon,16.0,16.0,2018-06-28,Club Dance,Teragram Ballroom,KovZpZAEvnFA
Dance/Electronic,39.774645,-86.151498,The Glitch Mob,22.5,20.0,2018-06-19,Club Dance,Egyptian Room at Old National Centre,KovZpZAEAtEA
Dance/Electronic,39.96974489,-83.01006759,The Glitch Mob,25.0,25.0,2018-06-20,Club Dance,EXPRESS LIVE!,KovZpZAEAtIA
Dance/Electronic,34.051841,-118.267076,Simian Mobile Disco,22.5,22.5,2018-06-16,Club Dance,Teragram Ballroom,KovZpZAEvnFA
Dance/Electronic,40.445954,-80.0111627,The Glitch Mob,25.0,25.0,2018-06-21,Club Dance,STAGE AE,KovZpZAEk6nA
Dance/Electronic,47.66126297,-122.31405191,Simian Mobile Disco (LIVE),18.5,18.5,2018-06-14,Club Dance,Neptune Theatre,KovZpZAFnltA
Dance/Electronic,43.65623034,-70.26050642,Typhoon,17.0,17.0,2018-06-03,Club Dance,Port City Music Hall,KovZpZAJvEnA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-31,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-06-01,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,30.2721,-97.742401,Minus the Bear,0,0,2018-06-01,Dance/Electronic,The Mohawk-Austin,ZFr9jZk71v
Dance/Electronic,29.745001,-95.489304,Baauer,0,0,2018-06-01,Dance/Electronic,Stereo Live - Houston,ZFr9jZa7A6
Dance/Electronic,38.569993,-121.49087928,Dubloadz,0,0,2018-06-01,Club Dance,Ace of Spades,KovZpZAJ6lvA
Dance/Electronic,36.124401,-115.145103,Kygo,0,0,2018-06-01,Dance/Electronic,Encore Beach Club,Z7r9jZadaT
Dance/Electronic,29.795601,-95.367599,Minus the Bear,0,0,2018-06-02,Dance/Electronic,White Oak Music Hall,Z7r9jZaezq
Dance/Electronic,33.451085,-112.079228,Ghastly,0,0,2018-06-02,Club Dance,The Van Buren,KovZ917A887
Dance/Electronic,28.370393,-81.504616,Red Vol. Iii: #strut Presented By One Magical Weekend,85.0,65.0,2018-06-02,Club Dance,House of Blues Orlando,KovZpaFIme
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-06-02,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,32.867199,-96.871399,Baauer,0,0,2018-06-02,Dance/Electronic,Stereo Live - Dallas,Z7r9jZadZ0
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-06-02,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-06-02,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.124401,-115.145103,Kygo,0,0,2018-06-02,Dance/Electronic,XS Nightclub at Wynn Las Vegas,ZFr9jZa1vd
Dance/Electronic,33.7477915,-117.87160501,18+ Drageteria Show and Dance Club!,0,0,2018-06-03,Club Dance,Velvet Lounge,KovZpZAJFakA
