Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,42.4605914,-83.2129839,MC5 50th Anniversary,75.0,25.0,2018-10-27,Pop,The Fillmore Detroit,KovZpZAEAktA
Rock,36.15287358,-95.99613726,Bruno Mars: 24K Magic World Tour,172.0,56.5,2018-10-12,Pop,BOK Center,KovZpZAJIndA
Rock,38.897412,-77.020029,Maroon 5: Red Pill Blues Tour 2018,149.5,49.5,2018-10-02,Pop,Capital One Arena,KovZpaKuJe
Rock,40.7497062,-73.9916006,Elton John: Farewell Yellow Brick Road,249.5,59.5,2018-10-18,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,40.7497062,-73.9916006,Elton John: Farewell Yellow Brick Road,249.5,59.5,2018-10-19,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,38.25713,-85.753958,Elton John: Farewell Yellow Brick Road,218.5,46.5,2018-10-23,Pop,KFC Yum! Center,KovZpaFnje
Rock,41.88124412,-87.67427375,Elton John: Farewell Yellow Brick Road,249.5,59.5,2018-10-26,Pop,United Center,KovZpa2M7e
Rock,38.626432,-90.202617,Elton John: Farewell Yellow Brick Road,221.5,46.5,2018-10-30,Pop,Scottrade Center,KovZpa2DJe
Rock,42.341089,-83.055434,Foo Fighters: Concrete & Gold Tour '18,99.0,99.0,2018-10-15,Alternative Rock,Little Caesars Arena,KovZ917A25V
Rock,42.341089,-83.055434,Elton John: Farewell Yellow Brick Road,224.5,49.5,2018-10-12,Pop,Little Caesars Arena,KovZ917A25V
Rock,42.962098,-85.67158,Elton John: Farewell Yellow Brick Road,224.5,49.5,2018-10-15,Pop,Van Andel Arena,KovZpZAEAlkA
Rock,42.365841,-71.060724,Maroon 5: Red Pill Blues Tour 2018,195.0,45.0,2018-10-07,Pop,TD Garden,KovZpa2gne
Rock,40.7497062,-73.9916006,Maroon 5: Red Pill Blues Tour 2018,225.0,59.5,2018-10-14,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,40.4388401,-79.9908551,Elton John: Farewell Yellow Brick Road,237.5,56.75,2018-10-10,Pop,PPG Paints Arena,KovZpZA6taeA
Rock,40.72302075,-73.59069438,Elton John: Farewell Yellow Brick Road,248.0,58.0,2018-10-09,Pop,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum",KovZpZA7deEA
Rock,33.445899,-112.071313,Foo Fighters: Concrete And Gold Tour '18,94.25,54.25,2018-10-08,Alternative Rock,Talking Stick Resort Arena,KovZpZAE617A
Rock,42.341089,-83.055434,Elton John: Farewell Yellow Brick Road,224.5,49.5,2018-10-13,Pop,Little Caesars Arena,KovZ917A25V
Rock,40.73340555,-74.17121214,Maroon 5: Red Pill Blues Tour 2018,179.5,80.0,2018-10-06,Pop,Prudential Center,KovZpZAE7vaA
Rock,41.88124412,-87.67427375,Elton John: Farewell Yellow Brick Road,249.5,59.5,2018-10-27,Pop,United Center,KovZpa2M7e
Rock,35.225222,-80.839921,Maroon 5: Red Pill Blues Tour 2018,149.5,49.5,2018-10-04,Pop,Spectrum Center ,KovZpZA6AEIA
Rock,44.94489438,-93.10121819,Foo Fighters: Concrete And Gold Tour '18,96.0,46.0,2018-10-18,Alternative Rock,Xcel Energy Center,KovZpZA6AJdA
Rock,40.7497062,-73.9916006,Eric Clapton,750.0,69.0,2018-10-07,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,43.04228,-87.916896,Eagles,399.5,59.5,2018-10-18,Pop,Wisconsin Entertainment and Sports Center ,KovZ917A_fV
Rock,41.88537,-87.627457,Joan Baez: Fare Thee Well...Tour 2018,125.0,45.0,2018-10-05,Pop,The Chicago Theatre,KovZpZA6AJ6A
Rock,44.9768315,-93.2766876,Joan Baez,125.0,65.0,2018-10-06,Pop,State Theatre,KovZpZAF76tA
