Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,State Code,State Name,Subgenre,Venue,VenueID
Country,41.99243664,-71.220253,Rascal Flatts: Back To Us Tour 2018,100.25,35.5,6/9/2018,MA,Massachusetts,Country,Xfinity Center,KovZpZAEAElA
Country,41.651038,-83.537571,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,117.5,67.5,6/8/2018,OH,Ohio,Country,Huntington Center,KovZpZAJA6FA
Country,37.426718,-122.080722,Kenny Chesney: Trip Around the Sun Tour,154.25,34.25,6/20/2018,CA,California,Country,Shoreline Amphitheatre,KovZpZA6ta1A
Country,41.8633408,-87.6092188,Country LakeShake - Single Day Pass: Sun 6/24/18,150.5,18.88,6/24/2018,IL,Illinois,Country,Huntington Bank Pavilion at Northerly Island,KovZpZAEA7IA
Country,40.22391324,-73.99894961,The Mavericks,57,18,6/15/2018,NJ,New Jersey,Country,Paramount Theatre,KovZpZAat7vA
Country,40.285717,-76.6758748,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,1299,66.65,6/12/2018,PA,Pennsylvania,Country,GIANT Center,KovZpZAdE6dA
Country,45.53118896,-122.6664581,Sugarland,109,30,6/9/2018,OR,Oregon,Country,Moda Center,KovZpa6MXe
Country,39.288494,-76.6187,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,116.5,66.5,6/5/2018,MD,Maryland,Country,Royal Farms Arena (formerly Baltimore Arena),KovZpZAJe6dA
Country,36.769107,-76.103685,Rascal Flatts: Back To Us Tour 2018,90.25,25.5,6/28/2018,VA,Virginia,Country,Veterans United Home Loans Amphitheater at Virginia Beach,KovZpZAEAIdA
Country,32.974486,-117.259848,Sugarland,115,78,6/2/2018,CA,California,Country,Del Mar Fairgrounds,KovZpZAEA6AA
Country,35.803242,-78.722936,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,115.5,65.5,6/22/2018,NC,North Carolina,Country,PNC Arena,KovZpZAdakJA
Country,38.3552473,-81.6415273,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,1299,67.5,6/1/2018,WV,West Virginia,Country,Charleston Civic Center,KovZpZA6tavA
Country,41.4915974,-72.0914563,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,149,79,6/15/2018,CT,Connecticut,Country,Mohegan Sun Arena,KovZpZA6taIA
Country,43.562058,-96.74930289,Zac Brown Band: Down the Rabbit Hole Live!,99.25,29.25,6/9/2018,SD,South Dakota,Country,Denny Sanford PREMIER Center,KovZpZAJAl7A
Country,34.036254,-96.369851,Miranda Lambert,150,100,6/2/2018,OK,Oklahoma,Country,Choctaw Grand Theater,KovZpZAEvntA
Country,32.2833,-89.984424,Chris Stapleton's All American Road Show,239,42.75,6/16/2018,MS,Mississippi,Country,Brandon Amphitheater,KovZ917AQ6V
Country,41.8633408,-87.6092188,Country LakeShake - Single Day Pass: Fri 6/22/18,150.5,18.88,6/22/2018,IL,Illinois,Country,Huntington Bank Pavilion at Northerly Island,KovZpZAEA7IA
Country,42.9860461,-71.4630832,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,138,69.5,6/16/2018,NH,New Hampshire,Country,SNHU Arena,KovZpZA6kvtA
Country,40.779925,-73.980673,Kenny Rogers: The Gambler's Last Deal,199.5,39.5,6/2/2018,NY,New York,Country,Beacon Theatre,KovZpZAEAd6A
Country,41.4783608,-71.9630872,Reba McEntire,125,65,6/29/2018,CT,Connecticut,Country,The Grand Theater at Foxwoods Resort Casino,KovZpZAE6e6A
Country,41.5078737,-90.52071936,Sugarland: Still The Same Tour,110,28.5,6/29/2018,IL,Illinois,Country,TaxSlayer Center (Formerly known as the iWireless Center),KovZpZAJEaEA
Country,40.72302075,-73.59069438,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,149.5,68,6/14/2018,NY,New York,Country,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum",KovZpZA7deEA
Country,41.651038,-83.537571,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,117.5,67.5,6/9/2018,OH,Ohio,Country,Huntington Center,KovZpZAJA6FA
Country,35.327362,-80.7106699,Rascal Flatts: Back To Us Tour 2018,98.5,33.75,6/15/2018,NC,North Carolina,Country,PNC Music Pavilion,KovZpZAEkeJA
Country,32.4668296,-93.6714935,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,105.5,65.5,6/26/2018,LA,Louisiana,Country,CenturyLink Center,KovZpZA6t7eA
Country,35.75054,-78.578298,Rascal Flatts: Back to the US Tour,98.5,33.75,6/16/2018,NC,North Carolina,Country,Coastal Credit Union Music Park at Walnut Creek,KovZpZAEkeaA
Country,41.892518,-71.437762,Kenny Rogers: The Gambler's Last Deal,110,55,6/1/2018,RI,Rhode Island,Country,Twin River Event Center,KovZpZAE7v6A
Country,41.2637516,-95.9284094,Sugarland,115,30,6/28/2018,NE,Nebraska,Country,CenturyLink Center Omaha,KovZpakWUe
Country,41.4783608,-71.9630872,Aaron Lewis,69,49,6/16/2018,CT,Connecticut,Country,The Grand Theater at Foxwoods Resort Casino,KovZpZAE6e6A
Country,40.6143211,-75.3569211,Aaron Lewis,65.5,39.5,6/14/2018,PA,Pennsylvania,Country,Sands Bethlehem Event Center ,KovZpaoMOe
Country,32.2833,-89.984424,Alan Jackson: Honky Tonk Highway Tour,80,40,6/22/2018,MS,Mississippi,Country,Brandon Amphitheater,KovZ917AQ6V
Country,34.0544157,-84.3066793,Rascal Flatts: Back to the US Tour,90.25,25.5,6/14/2018,GA,Georgia,Country,Verizon Amphitheatre,KovZpZAFFdlA
Country,39.29716807,-77.85236187,Trace Adkins - How Did We Get Here Tour,115,60,6/23/2018,WV,West Virginia,Country,The Event Center at Hollywood Casino,KovZpZAJ6knA
Country,38.655624,-90.297912,The Mavericks,55,35,6/7/2018,MO,Missouri,Country,The Pageant,KovZpZA6AJ7A
Country,41.8633408,-87.6092188,Country LakeShake - Single Day Pass: Sat 6/23/18,150.5,18.88,6/23/2018,IL,Illinois,Country,Huntington Bank Pavilion at Northerly Island,KovZpZAEA7IA
Country,36.0205569,-115.089995,Brantley Gilbert w/ Special Guest Lauren Alaina,55,55,6/16/2018,NV,Nevada,Country,Green Valley Ranch Resort Spa Casino,KovZpZA1JEnA
Country,34.8461045,-90.3313773,Aaron Lewis,51.5,31.5,6/24/2018,MS,Mississippi,Country,Horseshoe Casino's Bluesville,KovZpZAa11IA
Country,34.036254,-96.369851,Randy Rogers Band,25,25,6/8/2018,OK,Oklahoma,Country,Choctaw Grand Theater,KovZpZAEvntA
Country,40.8980978,-75.6869693,Trace Adkins,55,45,6/22/2018,PA,Pennsylvania,Country,Penn's Peak,KovZpZAF6FlA
Country,33.75721523,-97.13216007,Brett Eldredge,200,65,6/16/2018,OK,Oklahoma,Country,Global Event Center at WinStar World Casino and Resort,KovZpZA6AE6A
Country,40.779925,-73.980673,Kenny Rogers: The Gambler's Last Deal,119.5,39.5,6/3/2018,NY,New York,Country,Beacon Theatre,KovZpZAEAd6A
Country,41.25115987,-95.91559388,Cole Swindell,75,48,6/22/2018,IA,Iowa,Country,Stir Concert Cove-Harrah's Council Bluffs Casino & Hotel,KovZpZAF6aIA
Country,40.4197818,-80.4342124,2018 Country Megaticket Driven by Diehl Automotive,799,185,6/15/2018,PA,Pennsylvania,Country,KeyBank Pavilion,KovZpZAEk71A
Country,45.51497,-122.673254,98.7 The Bull CountryFest: Eli Young Band,28,28,6/3/2018,OR,Oregon,Country,Tom McCall Waterfront Park,KovZpap5Je
Country,39.0611494,-94.5905256,Trace Adkins - How Did We Get Here Tour,89.5,39.5,6/1/2018,MO,Missouri,Country,Uptown Theater,KovZpa3sre
Country,32.379101,-86.312081,Clint Black,67,17,6/1/2018,AL,Alabama,Country,Montgomery Performing Arts Centre,KovZpZAEkaIA
Country,32.7169815,-117.2236296,Trampled By Turtles With Special Guest Deer Tick,45,45,6/23/2018,CA,California,Country,Humphreys Concerts By the Bay,KovZpZAJ7AIA
Country,37.8077176,-122.2700597,Trampled By Turtles,29.5,29.5,6/22/2018,CA,California,Country,Fox Theater - Oakland,KovZpaKoXe
Country,33.8402272,-84.3795437,Jon Langston,15,15,6/1/2018,GA,Georgia,Country,Buckhead Theatre,KovZpZAJAllA
Country,32.51525879,-93.73745727,Charley Pride,48,28,6/16/2018,LA,Louisiana,Country,Riverdome at Horseshoe Casino & Hotel - Bossier City,KovZpZA1etaA
Country,32.7163734,-117.1600856,Randy Houser,55,27.5,6/15/2018,CA,California,Country,House of Blues San Diego,KovZpZAEAltA
Country,39.965803,-75.134686,The Mavericks,49.5,49.5,6/14/2018,PA,Pennsylvania,Country,The Fillmore Philadelphia,KovZpZAEkteA
Country,42.3518332,-71.1195379,Randy Houser,30,30,6/8/2018,MA,Massachusetts,Country,Paradise Rock Club,KovZpZA11JtA
Country,44.981422,-93.27847,Luke Bryan: What Makes You Country Tour 2018,329,44.75,7/21/2018,MN,Minnesota,Country,Target Field,KovZpZAEdatA
Country,36.159949,-86.77857,Shania Twain: NOW,495.45,35.8,7/21/2018,TN,Tennessee,Country,Bridgestone Arena,KovZpZA6taAA
Country,38.25713,-85.753958,Shania Twain: NOW,154.95,36.95,7/20/2018,KY,Kentucky,Country,KFC Yum! Center,KovZpaFnje
Country,42.365841,-71.060724,Shania Twain: NOW,155.45,35.45,7/11/2018,MA,Massachusetts,Country,TD Garden,KovZpa2gne
Country,34.07359365,-118.2399223,Luke Bryan: What Makes You Country Tour 2018,149.75,59.75,7/28/2018,CA,California,Country,Dodger Stadium,KovZpa2W1e
Country,33.445899,-112.071313,Shania Twain: NOW,195.2,25.2,7/30/2018,AZ,Arizona,Country,Talking Stick Resort Arena,KovZpZAE617A
Country,40.68350417,-73.97661659,Shania Twain: NOW,205.95,59.99,7/14/2018,NY,New York,Country,Barclays Center,KovZpakSbe
Country,38.897412,-77.020029,Shania Twain: NOW,159.95,39.95,7/15/2018,DC,District of Columbia,Country,Capital One Arena,KovZpaKuJe
Country,40.4388401,-79.9908551,Shania Twain: NOW,190.25,37.75,7/17/2018,PA,Pennsylvania,Country,PPG Paints Arena,KovZpZA6taeA
Country,42.962098,-85.67158,Shania Twain: NOW,199.95,29.95,7/18/2018,MI,Michigan,Country,Van Andel Arena,KovZpZAEAlkA
Country,40.767798,-111.901096,Shania Twain: NOW,146.95,56.95,7/28/2018,UT,Utah,Country,Vivint Smart Home Arena,KovZpZAdEtkA
Country,37.426718,-122.080722,Keith Urban: Graffiti U World Tour,114.25,40.25,7/20/2018,CA,California,Country,Shoreline Amphitheatre,KovZpZA6ta1A
Country,39.35366445,-74.43587112,Sam Hunt,149.5,59.5,7/1/2018,NJ,New Jersey,Country,Atlantic City Beach,KovZpZAJ6aJA
Country,33.21155727,-87.57342428,Jason Aldean: High Noon Neon Tour 2018,249,34.5,7/25/2018,AL,Alabama,Country,Tuscaloosa Amphitheater,KovZpZAFF6nA
Country,41.86205404,-87.61682143,Kenny Chesney: Trip Around the Sun Tour,285,47,7/28/2018,IL,Illinois,Country,Soldier Field,KovZpZAF6tIA
Country,35.327362,-80.7106699,Miranda Lambert & Little Big Town: The Bandwagon Tour,93,33.25,7/12/2018,NC,North Carolina,Country,PNC Music Pavilion,KovZpZAEkeJA
Country,39.052082,-84.416862,Miranda Lambert & Little Big Town:  The Bandwagon Tour,84.75,18.75,7/13/2018,OH,Ohio,Country,Riverbend Music Center,KovZpZA6tdaA
Country,38.7456419,-90.469956,Chris Stapleton,89.75,34.75,7/13/2018,MO,Missouri,Country,"Hollywood Casino Amphitheatre - St. Louis, MO",KovZpZAEAnaA
Country,32.2833,-89.984424,Jason Aldean: High Noon Neon Tour 2018,249,34.5,7/27/2018,MS,Mississippi,Country,Brandon Amphitheater,KovZ917AQ6V
Country,38.7861199,-77.587777,Jason Aldean: High Noon Neon Tour 2018,110,40,7/14/2018,VA,Virginia,Country,Jiffy Lube Live,KovZpZAEk6JA
Country,30.2904338,-87.58747,Jason Aldean: High Noon Neon Tour 2018,92.75,32.75,7/26/2018,AL,Alabama,Country,The Wharf Amphitheater,KovZpZAFkEaA
Country,39.04921048,-94.48417065,Kenny Chesney: Trip Around the Sun Tour,250,27,7/14/2018,MO,Missouri,Country,Arrowhead Stadium,KovZpZAF7E1A
Country,41.7801718,-72.6693191,Miranda Lambert & Little Big Town: The Bandwagon Tour,93.5,25,7/20/2018,CT,Connecticut,Country,XFINITY Theatre,KovZpZAEkFnA
Country,46.010942,-92.905219,Brooks & Dunn,200,70,7/20/2018,MN,Minnesota,Country,Grand Casino Hinckley Amphitheater,KovZpZAF7FJA
Country,40.008881,-75.033053,Zac Brown Band: Down the Rabbit Hole Live!,119.5,35,7/20/2018,NJ,New Jersey,Country,BB&T Pavilion  ,KovZpZAEAIEA
Country,47.596704,-122.332085,Kenny Chesney: Trip Around the Sun Tour,275,29,7/7/2018,WA,Washington,Country,CenturyLink Field,KovZpZAEknnA
Country,27.993555,-82.36465,Rascal Flatts: Back To Us Tour 2018,90.25,25.5,7/20/2018,FL,Florida,Country,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,KovZpZAEkA7A
Country,41.69688884,-74.8779738,Jason Aldean: High Noon Neon Tour 2018,249,46.75,7/13/2018,NY,New York,Country,Bethel Woods Center for the Arts,KovZpZAEAd1A
Country,47.2368945,-122.107994,Chris Stapleton's All American Road Show,89.75,34.75,7/21/2018,WA,Washington,Country,White River Amphitheatre,KovZpZAEkd1A
Country,37.426718,-122.080722,Chris Stapleton's All American Road Show,89.75,34.75,7/28/2018,CA,California,Country,Shoreline Amphitheatre,KovZpZA6ta1A
Country,34.0544157,-84.3066793,Keith Urban - GRAFFITI U World Tour,110,41.5,7/29/2018,GA,Georgia,Country,Verizon Amphitheatre,KovZpZAFFdlA
Country,33.6638834,-117.9047684,Brett Eldredge / Honey County,85,36,7/29/2018,CA,California,Country,The Pacific Amphitheatre,KovZpZAF6EaA
Country,33.80780364,-117.8765311,Brad Paisley Tour 2018,75,35,7/21/2018,CA,California,Country,Honda Center,KovZpakTme
Country,41.69688884,-74.8779738,Lady Antebellum & Darius Rucker Summer Plays On Tour,325,38.5,7/26/2018,NY,New York,Country,Bethel Woods Center for the Arts,KovZpZAEAd1A
Country,36.8330584,-76.2976457,The Avett Brothers,59.5,34.5,7/20/2018,VA,Virginia,Country,Union Bank & Trust Pavilion ,KovZpZAF7vJA
Country,39.031072,-121.510309,Chris Stapleton's All American Road Show,89.75,34.75,7/27/2018,CA,California,Country,Toyota Amphitheatre,KovZpaFEIe
Country,32.77507215,-96.75646586,Jason Aldean: High Noon Neon Tour 2018,111.75,41.75,7/28/2018,TX,Texas,Country,Starplex Pavilion,KovZpZAEAFeA
Country,43.027552,-87.897661,Blake Shelton,119.62,65.23,7/6/2018,WI,Wisconsin,Country,American Family Insurance Amphitheater-Summerfest,KovZpZAJeenA
Country,38.96034787,-119.9429125,Luke Bryan: What Makes You Country Tour 2018,149.5,69.5,7/25/2018,NV,Nevada,Country,Lake Tahoe Outdoor Arena at Harveys,KovZpZAEe7EA
Country,45.746432,-122.666113,Chris Stapleton's All American Road Show,79.75,34.75,7/20/2018,WA,Washington,Country,Sunlight Supply Amphitheater,KovZpZAJld6A
Country,34.95138437,-89.93445888,Kenny Chesney: Trip Around the Sun Tour,128.5,29.5,7/19/2018,MS,Mississippi,Country,BankPlus Amphitheater at Snowden Grove,KovZpZAEvFkA
Country,38.25713,-85.753958,Sugarland - Still The Same Tour,771,45,7/28/2018,KY,Kentucky,Country,KFC Yum! Center,KovZpaFnje
Country,38.96034787,-119.9429125,Chris Stapleton,149.5,69.5,7/26/2018,NV,Nevada,Country,Lake Tahoe Outdoor Arena at Harveys,KovZpZAEe7EA
Country,38.96034787,-119.9429125,Kenny Chesney: Trip Around the Sun Tour,149.5,69.5,7/3/2018,NV,Nevada,Country,Lake Tahoe Outdoor Arena at Harveys,KovZpZAEe7EA
Country,46.010942,-92.905219,Toby Keith - Should've Been A Cowboy 2018,190,75,7/13/2018,MN,Minnesota,Country,Grand Casino Hinckley Amphitheater,KovZpZAF7FJA
Country,40.008881,-75.033053,Zac Brown Band: Down the Rabbit Hole Live!,119.5,35,7/19/2018,NJ,New Jersey,Country,BB&T Pavilion  ,KovZpZAEAIEA
Country,34.9887105,-106.615429,Keith Urban: Graffiti U World Tour,105.25,37.25,7/15/2018,NM,New Mexico,Country,Isleta Amphitheater,KovZpZAFFtaA
Country,36.30375161,-94.18522167,Kenny Chesney: Trip Around the Sun Tour,99,50,7/12/2018,AR,Arkansas,Country,Walmart AMP,KovZpZAEeIlA
Country,33.445899,-112.071313,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,114.75,64.75,7/20/2018,AZ,Arizona,Country,Talking Stick Resort Arena,KovZpZAE617A
Country,40.767798,-111.901096,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,145,66.5,7/18/2018,UT,Utah,Country,Vivint Smart Home Arena,KovZpZAdEtkA
Country,32.58807102,-117.0058537,KSON Presents Brad Paisley Tour 2018,88.7,33.75,7/20/2018,CA,California,Country,Mattress Firm Amphitheatre (Formerly Sleep Train Amphitheatre),KovZpa2WZe
Country,38.96034787,-119.9429125,Keith Urban: Graffiti U World Tour,139.5,59.5,7/21/2018,NV,Nevada,Country,Lake Tahoe Outdoor Arena at Harveys,KovZpZAEe7EA
Country,47.6221261,-122.354016,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,135,65.5,7/13/2018,WA,Washington,Country,KeyArena,KovZpZAJdt1A
Country,44.79504302,-68.77376966,Southern Uprising Tour,69.75,20,7/7/2018,ME,Maine,Country,Darling's Waterfront Pavilion,KovZpZAEAdlA
Country,42.8669872,-77.2443877,Keith Urban: Graffiti U World Tour,105.5,35,7/8/2018,NY,New York,Country,Constellation Brands–Marvin Sands Performing Arts Center: CMAC,KovZpZAdEJAA
Country,40.6014755,-73.5023618,Rascal Flatts: Back To Us Tour 2018,99.5,34.5,7/6/2018,NY,New York,Country,Northwell Health at Jones Beach Theater,KovZpZAE6eAA
Country,38.580372,-121.500231,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,129.5,69.5,7/22/2018,CA,California,Country,Golden 1 Center,KovZpZAEF76A
Country,38.96034787,-119.9429125,Keith Urban: Graffiti U World Tour,139.5,59.5,7/22/2018,NV,Nevada,Country,Lake Tahoe Outdoor Arena at Harveys,KovZpZAEe7EA
Country,29.577096,-95.643628,Sugarland,99.5,59.5,7/21/2018,TX,Texas,Country,Smart Financial Centre at Sugar Land,KovZpZAIIIeA
Country,44.044972,-123.066824,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,1299,46.75,7/14/2018,OR,Oregon,Country,Matthew Knight Arena,KovZpZAEe1eA
Country,33.658166,-117.7286,2018 Country Megaticket,750,290,7/21/2018,CA,California,Country,FivePoint Amphitheatre,KovZ917A8gf
Country,41.1913469,-81.5607834,Brad Paisley and Hank Williams Jr. with special guest Dan Tyminski,111.5,36.75,7/5/2018,OH,Ohio,Country,Blossom Music Center,KovZpZAEAtAA
Country,33.75721523,-97.13216007,Alison Krauss,200,55,7/7/2018,OK,Oklahoma,Country,Global Event Center at WinStar World Casino and Resort,KovZpZA6AE6A
Country,40.0080079,-83.0249081,Sugarland: Still The Same Tour,775,32,7/12/2018,OH,Ohio,Country,Schottenstein Center,KovZpZA6A1EA
Country,43.562058,-96.74930289,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,117.5,67.5,7/8/2018,SD,South Dakota,Country,Denny Sanford PREMIER Center,KovZpZAJAl7A
Country,43.111606,-75.592926,Sugarland,99,49,7/8/2018,NY,New York,Country,Turning Stone Resort Casino Event Center,KovZpZAFdlJA
Country,42.90703,-70.811438,Jake Owen,45,45,7/20/2018,NH,New Hampshire,Country,Hampton Beach Casino Ballroom,KovZpZAEAdIA
Country,40.77517125,-73.56055321,Lee Brice,99.5,49.5,7/19/2018,NY,New York,Country,NYCB Theatre at Westbury,KovZpZAEAEaA
Country,36.15287358,-95.99613726,Sugarland,101,38,7/19/2018,OK,Oklahoma,Country,BOK Center,KovZpZAJIndA
Country,30.416366,-87.208459,Sugarland,98,28.5,7/26/2018,FL,Florida,Country,Pensacola Bay Center,KovZpZAEkF6A
Country,40.779925,-73.980673,Punch Brothers,65,39.5,7/28/2018,NY,New York,Country,Beacon Theatre,KovZpZAEAd6A
Country,47.9234008,-97.0816802,Tim McGraw & Faith Hill Soul2Soul The World Tour 2018,1299,46.75,7/10/2018,ND,North Dakota,Country,Ralph Engelstad Arena,KovZpZAF6aJA
Country,41.095669,-80.649337,Sugarland,96.5,56.5,7/13/2018,OH,Ohio,Country,Covelli Centre,KovZpZA6A1nA
Country,35.9933059,-78.902225,Punch Brothers,55,35,7/22/2018,NC,North Carolina,Country,DPAC - Durham Performing Arts Center,KovZpa2X8e
Country,42.3471841,-71.0957036,Punch Brothers,45,29.5,7/25/2018,MA,Massachusetts,Country,House of Blues Boston,KovZpZAEA7eA
Country,34.726557,-86.589925,Sugarland,98,30,7/27/2018,AL,Alabama,Country,Von Braun Center Arena,KovZpZAE6eEA
Country,33.758688,-84.391449,Punch Brothers,32,25,7/14/2018,GA,Georgia,Country,Tabernacle,KovZpaFEZe
Country,43.6539716,-70.2632924,Punch Brothers,50,35,7/27/2018,ME,Maine,Country,State Theatre,KovZpa3mee
Country,40.844593,-73.019321,The Fest Presented by My Country 96.1 FM,70,35,7/3/2018,NY,New York,Country,The Amphitheatre at Bald Hill,KovZpZA7AAtA
Country,33.890304,-84.468127,Jason Aldean: High Noon Neon Tour 2018,249,35.5,7/21/2018,GA,Georgia,Country,SunTrust Park,KovZpZAtv11A
Country,39.153353,-94.483047,The Urban Cowboy Reunion Show Starring Mickey Gilley & Johnny Lee,50,35,7/13/2018,MO,Missouri,Country,Ameristar Casino and Hotel,KovZpZAJa77A
Country,36.161101,-86.77886,Punch Brothers,69.5,39.5,7/21/2018,TN,Tennessee,Country,Ryman Auditorium,KovZpa61Ge
Country,41.1913469,-81.5607834,Lady Antebellum & Darius Rucker Summer Plays On Tour,96.75,32,7/20/2018,OH,Ohio,Country,Blossom Music Center,KovZpZAEAtAA
Country,36.161101,-86.77886,Punch Brothers,69.5,39.5,7/20/2018,TN,Tennessee,Country,Ryman Auditorium,KovZpa61Ge
Country,41.7801718,-72.6693191,Lady Antebellum & Darius Rucker Summer Plays On Tour,333.75,34.75,7/28/2018,CT,Connecticut,Country,XFINITY Theatre,KovZpZAEkFnA
Country,37.76666084,-100.061996,Justin Moore,59,34,7/28/2018,KS,Kansas,Country,United Wireless Arena,KovZpZAEAk6A
Country,41.814801,-71.388207,Billy Currington,41.75,41.75,7/26/2018,RI,Rhode Island,Country,Bold Point Park,KovZ917A2Ff
Country,34.036254,-96.369851,Gretchen Wilson & The Kenny Wayne Shepherd Band,45,30,7/7/2018,OK,Oklahoma,Country,Choctaw Grand Theater,KovZpZAEvntA
Country,26.006998,-80.281135,Charlie Daniels Band: Red White & Brews in the Pines,79,39,7/3/2018,FL,Florida,Country,Charles F. Dodge City Center Pembroke Pines,KovZ917A2G0
Country,43.6590652,-70.2582435,Billy Currington,37.75,37.75,7/27/2018,ME,Maine,Country,Maine State Pier,KovZpZAattAA
Country,41.57789993,-93.61519623,Jamey Johnson,73,33,7/20/2018,IA,Iowa,Country,McGrath Amphitheatre,KovZpZAJeeFA
Country,42.90703,-70.811438,Lee Brice,52,52,7/8/2018,NH,New Hampshire,Country,Hampton Beach Casino Ballroom,KovZpZAEAdIA
Country,41.588643,-93.638339,Jamey Johnson,82,42,7/29/2018,IA,Iowa,Country,Hoyt Sherman Place,KovZpZAF7IIA
Country,41.137815,-96.079569,Jamey Johnson,89,39.5,7/27/2018,NE,Nebraska,Country,SumTur Amphitheater,KovZpZAEe6aA
Country,36.055863,-79.827911,Diamond Rio,30,20,7/7/2018,NC,North Carolina,Country,White Oak Amphitheatre at the Greensboro Coliseum Complex,KovZpZAEFAeA
Country,44.1742669,-94.0000574,Turnpike Troubadours,77,33,7/14/2018,MN,Minnesota,Country,Vetter Stone Amphitheater,KovZpZA1ladA
Country,44.37482821,-103.7308474,Bellamy Brothers,25,15,7/28/2018,SD,South Dakota,Country,Deadwood Mountain Grand,KovZpa3WVe
Country,40.8119256,-73.6197704,Southern Rock Revival,99,54,7/6/2018,NY,New York,Country,Tilles Center Concert Hall,KovZpaFeje
Country,39.910999,-75.153397,Shania Twain: NOW,0,0,7/12/2018,PA,Pennsylvania,Country Folk,Wells Fargo Center-PA,Z6r9jZk6Ae
Country,39.904551,-75.1736273,Shania Twain: NOW,0,0,7/12/2018,PA,Pennsylvania,Country,Wells Fargo Center ,KovZpZAF6FtA
Country,33.658166,-117.7286,Lady Antebellum & Darius Rucker Summer Plays On Tour,90.75,40.75,8/24/2018,CA,California,Country,FivePoint Amphitheatre,KovZ917A8gf
Country,39.031072,-121.510309,Lady Antebellum & Darius Rucker Summer Plays On Tour,99,34.25,8/17/2018,CA,California,Country,Toyota Amphitheatre,KovZpaFEIe
Country,47.2368945,-122.107994,Lady Antebellum & Darius Rucker Summer Plays On Tour,109.75,35,8/19/2018,WA,Washington,Country,White River Amphitheatre,KovZpZAEkd1A
Country,37.426718,-122.080722,Lady Antebellum & Darius Rucker Summer Plays On Tour,100,35.25,8/16/2018,CA,California,Country,Shoreline Amphitheatre,KovZpZA6ta1A
Country,33.470823,-112.232875,Lady Antebellum & Darius Rucker Summer Plays On Tour,99,34,8/23/2018,AZ,Arizona,Country,Ak-Chin Pavilion,KovZpZAE6vJA
Country,36.8086726,-119.7394542,Shania Twain: NOW,246.95,26.95,8/1/2018,CA,California,Country,Save Mart Center,KovZpZA6t7dA
Country,40.008881,-75.033053,Keith Urban: Graffiti U World Tour,95,31,8/3/2018,NJ,New Jersey,Country,BB&T Pavilion  ,KovZpZAEAIEA
Country,30.2904338,-87.58747,Keith Urban: Graffiti U World Tour,92.75,20,8/25/2018,AL,Alabama,Country,The Wharf Amphitheater,KovZpZAFkEaA
Country,40.81393312,-74.07444122,Kenny Chesney:  Trip Around the Sun Tour,273,70,8/18/2018,NJ,New Jersey,Country,MetLife Stadium,KovZpakS7e
Country,42.338812,-83.046618,Kenny Chesney: Trip Around the Sun Tour,259,44.5,8/4/2018,MI,Michigan,Country,Ford Field,KovZpakX1e
Country,44.9768315,-93.2766876,Lyle Lovett and His Large Band,89,56.5,8/29/2018,MN,Minnesota,Country,State Theatre,KovZpZAF76tA
Country,40.6014755,-73.5023618,Brad Paisley Tour 2018,93.25,33.25,8/10/2018,NY,New York,Country,Northwell Health at Jones Beach Theater,KovZpZAE6eAA
Country,36.166208,-86.771413,Kenny Chesney: Trip Around the Sun Tour,275,35,8/11/2018,TN,Tennessee,Country,Nissan Stadium,KovZpZA7AnJA
Country,33.21155727,-87.57342428,Keith Urban: Graffiti U World Tour,623.5,44.5,8/26/2018,AL,Alabama,Country,Tuscaloosa Amphitheater,KovZpZAFF6nA
Country,36.769107,-76.103685,Keith Urban: Graffiti U World Tour,97,30,8/12/2018,VA,Virginia,Country,Veterans United Home Loans Amphitheater at Virginia Beach,KovZpZAEAIdA
Country,40.410434,-74.1377399,Brad Paisley Tour 2018,93.25,33.5,8/30/2018,NJ,New Jersey,Country,PNC Bank Arts Center,KovZpZAEAIIA
Country,33.9583,-118.341868,Chris Stapleton,89.75,39.75,8/18/2018,CA,California,Country,The Forum,KovZpZAEkn6A
Country,43.072219,-76.215154,Luke Bryan: What Makes You Country Tour 2018,329,38,8/17/2018,NY,New York,Country,Lakeview Amphitheater,KovZpZAEAEIA
Country,36.159949,-86.77857,Keith Urban: Graffiti U World Tour,85,41,8/24/2018,TN,Tennessee,Country,Bridgestone Arena,KovZpZA6taAA
